title,district,city,region,lat,lon
Южнопортовая · 2C,Южнопортовый,Москва,Москва,55.710878,37.681906
Южнопортовая · 2D,Печатники,Москва,Москва,55.710632,37.68254
Южнопортовая д.15,Печатники,Москва,Москва,55.708686,37.700823
Южные Ворота,Братеево,Москва,Москва,55.619386,37.785155
Южные Ворота,Братеево,Москва,Москва,55.622452,37.78572
Южный порт,Печатники,Москва,Москва,55.702094,37.688414
Южный порт №2,Печатники,Москва,Москва,55.698038,37.709598
Юных Ленинцев,Выхино-Жулебино,Москва,Москва,55.697796,37.793882
Юных Ленинцев д.101,Кузьминки,Москва,Москва,55.698324,37.779592
Юных Ленинцев д.115,Кузьминки,Москва,Москва,55.697546,37.785482
Юных Ленинцев д.34,Кузьминки,Москва,Москва,55.700951,37.754751
Юных Ленинцев д.42,Кузьминки,Москва,Москва,55.701036,37.759028
Юных Ленинцев д.56,Кузьминки,Москва,Москва,55.69993,37.767376
Якорная,Нагатинский Затон,Москва,Москва,55.689425,37.683626
1-й Варшавский проезд,Москворечье-Сабурово,Москва,Москва,55.648124,37.628404
1-й Дорожный проезд,Чертаново Центральное,Москва,Москва,55.61483,37.627414
1-й Котляковский пер.,Царицыно,Москва,Москва,55.639981,37.640728
1-й Котляковский пер. д.13,Москворечье-Сабурово,Москва,Москва,55.642578,37.642068
1-й Нагатинский проезд,Нагорный,Москва,Москва,55.675076,37.626435
14-й микрорайон Орехово-Борисова,Орехово-Борисово Южное,Москва,Москва,55.607817,37.744294
2-й Варшавский проезд,Нагорный,Москва,Москва,55.64315,37.619729
2-й Котляковский пер.,Москворечье-Сабурово,Москва,Москва,55.64368,37.637484
2-й Павелецкий проезд,Даниловский,Москва,Москва,55.713146,37.647336
2-й Тульский пер.,Донской,Москва,Москва,55.702668,37.616828
25-й км МКАД,Орехово-Борисово Южное,,Москва,55.589375,37.723589
3-й Дорожный проезд,Чертаново Южное,Москва,Москва,55.602798,37.60576
3-й Дорожный проезд д.10,Чертаново Южное,Москва,Москва,55.600919,37.620111
3-й Дорожный проезд д.6,Чертаново Южное,Москва,Москва,55.601788,37.614477
3-й микрорайон Братеева,Братеево,Москва,Москва,55.635786,37.764227
3-й Павелецкий проезд,Даниловский,Москва,Москва,55.71094,37.638968
3-й Павелецкий проезд,Даниловский,Москва,Москва,55.710977,37.639149
3-й Павелецкий проезд д.7,Даниловский,Москва,Москва,55.711688,37.642856
3-я Радиальная,Бирюлёво Восточное,Москва,Москва,55.606769,37.679836
3-я Рощинская,Даниловский,Москва,Москва,55.707316,37.618067
33-й км МКАД,Чертаново Южное,Москва,Москва,55.575834,37.599929
4-й микрорайон Северного Бутова,Северное Бутово,Москва,Москва,55.577256,37.5789
5-й Донской проезд,Донской,Москва,Москва,55.703003,37.591042
5-й Загородный проезд,Котловка,Москва,Москва,55.687602,37.602766
