address,lat,lon,year,total_apartments,inhab_count,under_24_num,between_25_34_num,between_35_44_num,between_45_54_num,between_55_64_num,over_65_num,men_num,women_num,with_children_num,with_pets_num,with_car_num,median_income_pop,avg_hcs_cost_pop
"Россия, Москва, Троицк, улица Текстильщиков, 3 к3",55.490413,37.307088,2006.0,120.0,252.0,22.2768,45.99,74.088,54.53279999999999,37.044,18.0936,107.7804,144.2196,81.5724,56.8008,116.7516,25375896.0,1792980.0
"Россия, Москва, Спортивный квартал, улица Харлампиева, 50 к2",55.548958,37.31246,2019.0,121.0,254.0,36.0426,59.6138,80.0354,45.0596,22.1742,11.0998,140.0048,113.9952,66.87819999999999,31.5214,103.9622,24419306.0,1971802.0
"Россия, Москва, Спортивный квартал, улица Харлампиева, 50 к1",55.54918,37.313465,2019.0,121.0,254.0,43.2816,60.5536,75.438,46.355,18.8214,9.575800000000001,159.2326,94.7674,55.4228,26.0096,100.9142,23040594.0,2335784.0
"Россия, Москва, Павелецкая набережная, 8Б",55.709439,37.646363,2022.0,122.0,256.0,28.7744,49.9968,103.0144,56.0384,16.6656,1.5104,142.3872,113.6128,74.2144,51.5072,163.6096,50903040.0,3674112.0
"Россия, Москва, пос. Марьино, Жемчужная улица, 1 к1",55.552553,37.333982,2020.0,123.0,258.0,30.7278,71.51759999999999,109.6758,33.3852,7.9464,4.773,143.0352,114.9648,103.3032,49.794,158.412,34368954.0,1532778.0
"Россия, Москва, пос. Марьино, Жемчужная улица, 1 к11",55.551252,37.336595,2020.0,123.0,258.0,30.7278,71.51759999999999,109.6758,33.3852,7.9464,4.773,143.0352,114.9648,103.3032,49.794,158.412,34368954.0,1532778.0
"Россия, Москва, улица Паперника, 12а",55.720981,37.792223,2022.0,124.0,260.0,22.984,68.926,77.27199999999999,50.128,29.224,11.492,202.566,57.434,,,,30022720.0,
"Россия, Москва, Севастопольский проспект, 15 к1",55.682852,37.599725,1983.0,126.0,265.0,35.43049999999999,56.41849999999999,76.2935,49.025,31.3495,16.483,144.7695,120.2305,67.8135,52.4965,113.42,28475310.0,2632510.0
"Россия, Москва, Русаковская улица, 1 / 1-й Красносельский переулок, 1",55.782071,37.669406,2006.0,126.0,265.0,47.3555,63.335,67.098,48.28299999999999,27.5865,11.342,143.0205,121.9795,54.69600000000001,51.569,94.0485,30341440.0,2663250.0
"Россия, Москва, улица Малое Понизовье, 9 к1",55.600936,37.412312,2021.0,126.0,265.0,65.296,78.016,63.2555,38.902,15.0785,4.478499999999999,118.084,146.916,71.391,50.7475,92.64399999999999,33178530.0,3127265.0
"Россия, Москва, проезд Одоевского, 7 к7",55.599273,37.511181,1996.0,127.0,267.0,25.8723,73.2114,87.8697,51.6912,19.5444,8.8377,199.6626,67.3374,73.959,53.8539,215.8428,35136399.0,3346311.0
"Россия, Москва, Каширское шоссе, 53 к1",55.638853,37.691792,1988.0,127.0,267.0,33.50850000000001,64.9611,89.712,42.7734,26.433,9.612,202.8666,64.1334,62.7183,48.8877,212.0781,30774420.0,2933529.0
"Россия, Москва, улица Стожарова, 9",55.588757,37.165378,2023.0,130.0,273.0,54.3543,83.0739,81.5178,33.7428,15.8067,4.5318,178.542,94.45800000000001,60.9882,28.0917,124.1058,28291263.0,2228226.0
"Россия, Москва, Хилков переулок, 1",55.736835,37.600308,2009.0,131.0,275.0,37.895,66.0275,84.37,56.65,21.0925,8.9925,130.8725,144.1275,68.365,59.3725,188.6775,73496775.0,5765925.0
"Россия, Москва, Конный переулок, 4",55.721518,37.613341,2001.0,132.0,277.0,58.44700000000001,60.0536,75.2609,47.367,25.3732,10.4983,128.6111,148.3889,63.8485,59.8043,106.4234,40953896.0,3373860.0
"Россия, Москва, Троицк, Солнечная улица, 12",55.469618,37.292172,1987.0,135.0,284.0,23.6004,42.9692,83.5528,70.3752,40.0156,23.4868,146.3736,137.6264,86.7052,70.88640000000001,164.0668,33987132.0,2158116.0
"Россия, Москва, Красулинская улица, 21 / квартал 28-й, 2 к4",55.603172,37.411187,2021.0,135.0,284.0,72.7892,85.4272,67.7056,37.63,16.33,4.118,151.798,132.202,70.46039999999999,54.8688,110.9304,35544588.0,3602256.0
"Россия, Москва, Жулебинский бульвар, 14",55.697272,37.851917,1993.0,135.0,284.0,23.288,59.55479999999999,96.7588,52.2844,36.0964,16.046,140.6936,143.3064,110.1352,77.106,153.7008,39202792.0,4051260.0
"Россия, Москва, Большой Афанасьевский переулок, 11-13",55.746268,37.596886,1967.0,137.0,288.0,35.9424,59.184,78.2208,60.624,35.3088,18.6912,149.5008,138.4992,69.3216,56.8512,117.36,43143264.0,3927744.0
"Россия, Москва, проезд Одоевского, 11 к7",55.598248,37.512893,1997.0,137.0,288.0,27.9072,78.96960000000001,94.78079999999999,55.75680000000001,21.0816,9.5328,215.3664,72.6336,79.776,58.08960000000001,232.8192,37899936.0,3609504.0
"Россия, Москва, Стартовая улица, 3/1",55.885661,37.706019,2024.0,141.0,296.0,171.6504,21.9928,58.312,30.8136,11.0112,2.1904,41.8248,254.1752,68.22800000000001,55.0264,60.532,18764624.0,
"Россия, Москва, Пролетарский проспект, 2",55.647785,37.656114,1969.0,141.0,296.0,42.47599999999999,59.052,90.25039999999998,60.236,28.3272,15.6584,181.6848,114.3152,79.5352,55.5888,184.4968,34480744.0,3041992.0
"Россия, Москва, Луговой проезд, 2 / Новомарьинская улица, 6",55.65132,37.750728,1995.0,142.0,298.0,36.803,66.60300000000001,95.8964,47.4714,33.376,17.88,153.5296,144.4704,89.37020000000001,65.113,121.7032,31048620.0,3181448.0
"Россия, Москва, Кварцевая улица, 4 к2",55.488164,37.334279,2023.0,143.0,300.0,54.71999999999999,70.95,81.15,51.93,31.98,9.27,179.91,120.09,82.53,59.34,160.44,27032400.0,2080500.0
"Россия, Москва, 1-я Новокузьминская улица, 6 к2",55.717401,37.782126,2003.0,143.0,300.0,45.66,82.68,83.7,51.87,26.36999999999999,9.75,156.48,143.52,80.01,71.52,114.51,33482700.0,3400200.0
"Россия, Москва, Кварцевая улица, 3 к2 / квартал 102-й, 6 к2",55.489596,37.338732,2022.0,144.0,302.0,41.525,71.3324,83.50299999999999,58.22560000000001,36.5722,10.8418,147.6176,154.3824,94.79780000000001,69.9734,148.9766,28958780.0,2480930.0
"Россия, Москва, Илимская улица, 1в к2",55.891127,37.571132,2024.0,144.0,302.0,136.1114,51.03799999999999,72.2988,25.51899999999999,17.0026,,170.1468,131.8532,85.0734,55.2962,85.0734,28234584.0,1593050.0
"Россия, Москва, Московский, Первый Московский Город Парк, улица Бианки, 2 к1",55.603224,37.358339,2015.0,146.0,307.0,36.22600000000001,64.0095,112.3927,52.0365,26.1871,16.1175,147.2065,159.7935,129.9531,72.32919999999999,133.2994,37712494.0,2315394.0
"Россия, Москва, Мартеновская улица, 39",55.746355,37.809418,2024.0,147.0,309.0,22.0626,46.5354,70.2975,80.4636,56.7015,32.9703,134.7549,174.2451,81.42150000000001,71.5026,93.318,24580332.0,2375592.0
"Россия, Москва, 2-й Лихачёвский переулок, 4/1",55.844339,37.52415,0.0,148.0,311.0,49.3557,65.1545,90.2211,55.9178,36.82239999999999,13.4974,209.9561,101.0439,58.2192,53.39870000000001,140.1677,29615908.0,2690772.0
"Россия, Москва, Дмитровский проезд, 20 к1",55.807333,37.562657,1989.0,148.0,311.0,61.3292,64.8435,73.7381,57.78379999999999,35.6717,17.6337,180.4111,130.5889,70.9391,58.28139999999999,147.7872,30336806.0,3096316.0
"Россия, Москва, Щёлковское шоссе, 71",55.811076,37.796301,2021.0,150.0,315.0,47.21850000000001,73.2375,84.861,65.898,33.9255,9.859499999999999,170.5725,144.4275,65.016,46.053,73.773,25046910.0,3038175.0
"Россия, Москва, Волгоградский проспект, 155",55.703793,37.783909,2023.0,150.0,315.0,34.461,68.10300000000001,86.12100000000001,66.81150000000001,38.115,21.3885,167.2965,147.7035,71.00099999999999,52.4475,94.2165,27997200.0,3001950.0
"Россия, Москва, Открытое шоссе, 24 к11",55.82331,37.75719,1989.0,150.0,315.0,37.3905,62.24400000000001,98.2485,67.5045,34.1145,15.498,156.5865,158.4135,82.62450000000001,62.6535,128.2365,30872205.0,2992185.0
"Россия, Москва, улица Академика Скрябина, 8",55.714416,37.79614,2013.0,150.0,315.0,33.6735,78.0885,92.38949999999998,62.496,33.8625,14.5215,211.0815,103.9185,75.4425,61.8975,207.27,32365305.0,3188430.0
"Россия, Москва, Красулинская улица, 13 / квартал 28-й, 2 к9",55.6054,37.413303,2021.0,150.0,315.0,69.9615,99.162,83.88449999999999,36.918,17.5455,7.5285,168.4305,146.5695,105.9975,60.6375,125.811,43619310.0,3608640.0
"Россия, Москва, проезд Невельского, 1 к4",55.749483,37.70055,2021.0,150.0,315.0,44.667,84.2625,101.808,57.1095,23.751,3.402000000000001,206.4195,108.5805,74.655,49.77,127.7955,44742915.0,4709250.0
"Россия, Москва, Южное Измайлово м-н, шоссе Энтузиастов, 55",55.774025,37.827011,2002.0,151.0,317.0,29.4176,63.3366,93.83200000000001,73.95609999999999,37.3426,19.1468,154.7277,162.2723,106.512,86.88969999999999,155.5836,36158922.0,2873922.0
"Россия, Москва, Братиславская улица, 22",55.655347,37.762414,1999.0,152.0,319.0,37.9929,66.09679999999999,98.9857,59.78059999999999,39.4922,16.6518,150.2809,168.7191,102.4309,82.87620000000001,126.2921,33205029.0,3405006.0
"Россия, Москва, Зеленоград, 17-й микрорайон м-н, Георгиевский проспект, 33а к3",55.963879,37.152854,2019.0,154.0,323.0,31.4279,67.18400000000001,132.2362,49.90349999999999,29.7483,12.4678,160.0465,162.9535,141.3448,76.0665,164.1486,40729977.0,4108237.0
"Россия, Москва, Рубцовско-Дворцовая улица, 4",55.786107,37.693633,2021.0,154.0,323.0,8.2688,78.6828,140.7957,57.9785,24.8387,12.4355,78.6828,244.3172,173.9355,82.8172,136.6613,39292627.0,2668303.0
"Россия, Москва, 9-я улица Соколиной Горы, 9",55.77238,37.732269,1932.0,155.0,326.0,36.512,51.9318,98.19120000000001,72.43719999999999,44.6946,22.2658,167.3032,158.6968,91.5408,71.068,136.4636,34672708.0,2889338.0
"Россия, Москва, Кварцевая улица, 3 к1 / квартал 102-й, 6 к1",55.489756,37.337172,2022.0,156.0,328.0,45.1,77.4736,90.692,63.2384,39.7208,11.7752,160.3264,167.6736,102.9592,75.9976,161.8024,31451920.0,2694520.0
"Россия, Москва, улица Народного Ополчения, 22 к1",55.779355,37.480145,1978.0,157.0,330.0,52.965,75.933,94.512,60.357,31.449,14.751,194.007,135.993,79.299,60.786,119.394,36454770.0,3410880.0
"Россия, Москва, улица Металлургов, 56/2",55.760466,37.805813,2024.0,158.0,332.0,42.5624,61.45320000000001,95.9148,69.22200000000001,44.5876,18.2268,179.3464,152.6536,80.3772,87.814,134.4268,35148176.0,3148356.0
"Россия, Москва, Лефортовский Вал улица, 13",55.757834,37.704947,2021.0,158.0,332.0,131.7044,49.63399999999999,65.6696,44.15600000000001,25.9956,14.8404,200.4948,131.5052,66.6324,48.8372,108.4644,31914828.0,3863152.0
"Россия, Москва, Краснодарская улица, 57 к3",55.676428,37.770675,1977.0,159.0,334.0,64.5956,86.2388,90.24680000000001,54.943,26.1856,11.7568,191.7494,142.2506,66.132,46.4928,101.5026,26691276.0,2883756.0
"Россия, Москва, улица Покровка, 7/9-11 к1 / Потаповский переулок, 9/11 к1",55.759224,37.642037,1929.0,160.0,336.0,92.1984,105.0,70.9632,40.2864,19.7904,7.7616,161.448,174.552,63.9408,66.36,114.7776,50080800.0,3891888.0
"Россия, Москва, улица Декабристов, 4 к1",55.867536,37.590047,1989.0,161.0,338.0,38.4982,58.3388,106.977,67.6,41.87820000000001,24.674,174.746,163.254,103.597,79.0582,133.2734,36847746.0,3511482.0
"Россия, Москва, Изумрудная улица, 44/2",55.877738,37.692982,2024.0,161.0,338.0,35.0844,62.15820000000001,97.4792,76.5908,43.5682,23.153,153.0126,184.9874,105.3884,95.5526,150.1058,37475412.0,3313752.0
"Россия, Москва, Русаковская улица, 2",55.781728,37.671388,2023.0,166.0,349.0,62.6455,76.0471,80.54919999999998,62.6455,44.7418,22.3709,154.3627,194.6373,,,,38040302.0,
"Россия, Москва, бульвар Веласкеса, 10",55.592906,37.462579,2019.0,166.0,349.0,42.229,94.5092,113.1458,59.1206,27.1522,12.8432,174.2557,174.7443,128.8508,79.99080000000001,162.1105,50610235.0,3440442.0
"Россия, Москва, Зеленоград, 17-й микрорайон м-н, Георгиевский проспект, 33 к2",55.967372,37.152315,2020.0,166.0,349.0,29.7348,91.26350000000001,147.0337,46.34719999999999,24.0461,10.5747,156.7708,192.2292,165.3562,93.53200000000001,189.3674,51931549.0,4503147.0
"Россия, Москва, пос. Марьино, Жемчужная улица, 1 к2",55.55251,37.33507,2020.0,167.0,351.0,41.8041,97.29719999999999,149.2101,45.4194,10.8108,6.4935,194.5944,156.4056,140.5404,67.743,215.514,46757763.0,2085291.0
"Россия, Москва, проезд Ольминского, 4",55.814159,37.63435,2024.0,167.0,351.0,52.3692,76.4127,96.9462,71.4636,38.9259,14.8473,142.2252,208.7748,92.6991,96.2442,136.5741,45200376.0,4027725.0
"Россия, Москва, пос. Марьино, Жемчужная улица, 1 к4",55.552556,37.337094,2021.0,167.0,351.0,41.8041,97.29719999999999,149.2101,45.4194,10.8108,6.4935,194.5944,156.4056,140.5404,67.743,215.514,46757763.0,2085291.0
"Россия, Москва, пос. Марьино, Жемчужная улица, 1 к3",55.552558,37.336059,2020.0,167.0,351.0,41.8041,97.29719999999999,149.2101,45.4194,10.8108,6.4935,194.5944,156.4056,140.5404,67.743,215.514,46757763.0,2085291.0
"Россия, Москва, Троицк, улица Текстильщиков, 3 к2",55.49065,37.308835,2023.0,168.0,353.0,31.2052,64.4225,103.782,76.3892,51.89099999999999,25.3454,150.9781,202.0219,114.2661,79.5662,163.5449,35546394.0,2511595.0
"Россия, Москва, Троицк, улица Текстильщиков, 3 к1",55.490782,37.309807,2023.0,168.0,353.0,36.6767,74.0241,106.8531,77.1658,40.8421,17.4735,173.5348,179.4652,111.7245,85.53190000000001,185.7486,36898031.0,3103576.0
"Россия, Москва, д. Горчаково, Школьная улица, 13 к2",55.519721,37.211789,2015.0,168.0,353.0,7.836600000000001,62.7634,101.9817,101.9817,47.0549,31.3817,274.5634,78.4366,94.1451,109.8183,329.4549,65726129.0,1935146.0
"Россия, Москва, улица Маршала Тимошенко, 17 к1",55.746067,37.394591,2004.0,171.0,359.0,25.848,64.62,101.956,78.98,58.876,28.72,185.244,173.756,110.572,64.62,183.808,48122873.0,4160810.0
"Россия, Москва, Симферопольский проезд, 7",55.66501,37.615488,2024.0,175.0,368.0,50.2688,83.4992,105.3584,72.128,39.7072,17.0384,218.8496,149.1504,93.21439999999998,68.88959999999999,132.9216,44089344.0,4299712.0
"Россия, Москва, Краснобогатырская улица, 36",55.810982,37.700918,2025.0,176.0,370.0,33.966,61.82700000000001,111.962,81.32600000000001,54.353,26.529,189.218,180.782,93.20300000000002,77.14500000000001,162.467,38245790.0,3413620.0
"Россия, Москва, Тагильская улица, 3 к4",55.816561,37.75913,2024.0,176.0,370.0,16.317,50.653,122.766,97.014,58.386,24.901,291.893,78.107,78.107,77.256,263.551,47540190.0,3731450.0
"Россия, Москва, Ватутинки, улица Дмитрия Кабалевского, 22",55.500757,37.323933,2006.0,176.0,370.0,14.393,47.767,86.43199999999999,81.14099999999999,67.488,72.77900000000001,130.425,239.575,90.24300000000001,69.005,129.648,35364970.0,
"Россия, Москва, Староватутинский проезд, 17",55.875403,37.66121,1997.0,180.0,378.0,46.11599999999999,98.3556,141.372,64.5246,24.57,3.0618,144.4338,233.5662,,,,53034156.0,
"Россия, Москва, улица Бехтерева, 25 к1",55.626772,37.647769,0.0,180.0,378.0,43.3188,87.9984,122.2074,69.0984,39.5388,15.876,253.1466,124.8534,81.1944,56.511,212.2092,35772408.0,3727080.0
"Россия, Москва, 1-я Ватутинская улица, 14 к1",55.504851,37.322775,2022.0,181.0,380.0,42.44600000000001,81.092,115.558,73.87200000000001,50.008,17.062,188.67,191.33,126.54,85.61399999999999,206.872,44675460.0,3553760.0
"Россия, Москва, Солнцевский проспект, 9",55.650739,37.400413,1984.0,182.0,382.0,45.4198,72.58,109.4048,83.84899999999999,47.368,23.3784,181.6028,200.3972,114.2944,89.42620000000001,148.3688,39184032.0,3302390.0
"Россия, Москва, 3-й Автозаводский проезд, 3",55.707485,37.655934,2019.0,183.0,384.0,82.21440000000001,110.2464,98.49599999999998,57.6768,25.728,9.6768,224.1024,159.8976,72.6912,61.0176,98.9568,41220480.0,3893760.0
