lat,lon,price_per_m2,building_type,object_type,levels,ads_count
55.532666,37.521408,225000.0,2,1,12,1
55.532676,37.382932,361422.7680663744,2,1,15,8
55.532793,37.519539,303383.89731621934,1,1,7,1
55.5328181510901,37.3736233963084,344886.47266692464,0,1,15,5
55.532844,37.50372,355899.41972920694,1,1,22,1
55.53288,37.374287,256609.64230171073,2,1,12,1
55.5330082324843,37.3746744279482,379218.71359904465,2,1,15,36
55.533068,37.447638,170305.6768558952,3,1,11,1
55.533216,37.449327,254388.51849603365,2,1,17,5
55.533241,37.4508,246264.80061991132,2,1,17,7
55.53342663746195,37.37305208578597,429553.23024054983,2,1,14,1
55.53343,37.376447,342269.40950090904,2,1,14,5
55.533516,37.514275,253772.29080932782,1,1,9,1
55.533537,37.519755,329710.1449275362,1,1,7,1
55.533557,37.382366,320197.04433497536,2,1,15,1
55.533674,37.517725,245535.7142857143,0,1,9,1
55.533705,37.446623,228428.67774764626,3,1,9,3
55.5338853698257,37.4487962495534,250108.74293170945,0,1,11,1
55.534163,37.524192,240506.32911392406,0,1,4,1
55.534169,37.514176,268414.481897628,0,1,8,1
55.534352,37.517536,281392.5616639604,2,1,12,3
55.534408,37.531047,278645.8333333334,1,1,10,1
55.534439,37.450558,235894.0132659595,0,1,10,4
55.534464,37.448896,294906.1662198392,0,1,10,1
55.5344836089379,37.4488766189378,147418.2104848246,0,1,10,1
55.53454,37.50301,252583.23765786455,1,1,22,1
55.534693,37.522081,274302.774339183,0,1,8,2
55.53471660061293,37.37214013472382,485436.8932038835,0,1,13,1
55.534795,37.514742,43478.260869565216,0,1,8,1
55.534872,37.160617,231578.94736842104,2,1,4,1
55.534907,37.535565,196782.17821782178,1,1,9,1
55.535162,37.527696,336537.07298937975,0,1,9,4
55.53531897343637,37.37177535429752,363245.69669310394,2,1,11,100
55.535345,37.532161,333951.7625231911,1,1,12,1
55.535361,37.524875,295698.92473118275,1,1,12,1
55.535407,37.146622,208528.95148669797,0,1,3,2
55.535529,37.159099,150000.0,2,1,4,1
55.535656,37.16386,301932.36714975844,2,1,9,1
55.535666,37.162603,201421.80094786728,3,1,4,1
55.535885,37.158416,130859.37500000001,0,1,4,2
55.535901,37.157877,265017.667844523,2,1,3,1
55.53614,37.538601,298683.42355301074,0,1,14,4
55.536176,37.539608,362718.08999081724,0,1,14,1
55.536257,37.533463,250000.0,1,1,6,1
55.536262,37.184728,229521.3463364599,2,1,9,6
55.536278,37.160141,229411.76470588235,2,1,4,1
55.536308,37.520833,308014.35406698566,2,1,5,1
55.5363137158994,37.184652898145,135000.0,2,1,9,11
55.536405,37.146379,186666.66666666666,0,1,3,1
55.536436,37.154913,147058.82352941175,2,1,3,1
55.536461,37.145068,211473.56580427446,2,1,3,1
55.536563,37.52837,33802.81690140845,2,1,9,1
55.536583,37.158937,122187.6875592129,2,1,4,4
55.5366305505494,37.4735958280328,273990.2734766869,2,1,19,2
55.536639,37.183399,178452.06149228258,2,1,9,4
55.53666,37.507834,332661.2903225806,2,1,24,1
55.53667861739811,37.18335955727051,136250.0,2,1,9,8
55.53670903725717,37.186044448491984,138666.66666666666,2,1,9,9
55.536751,37.505777,370341.92987539846,0,1,24,2
55.536797,37.156377,143268.3175033921,0,1,3,2
55.536848,37.154688,138181.81818181818,3,1,3,1
55.5369651865692,37.4726946058026,358186.99584018346,2,1,19,32
55.536976,37.153619,162629.75778546714,2,1,3,1
55.537078,37.157644,140928.57142857142,2,1,3,2
55.537108,37.155641,179687.5,2,1,3,1
55.537139,37.145041,232307.6923076923,2,1,3,1
55.537312,37.186318,169767.44186046513,0,1,9,1
55.5373484945134,37.4726087751149,381213.341000575,0,1,19,2
55.537429,37.506334,363657.4361228359,0,1,25,6
55.537429,37.540111,270728.64321608044,1,1,12,1
55.5375608333451,37.1874016462552,153861.87838322954,2,1,7,15
55.537786,37.145032,187386.60907127432,2,1,9,1
55.537857,37.579987,291428.5714285714,0,1,16,2
55.538086,37.508113,292968.75,1,1,17,1
55.5382255109169,37.1837894047507,443223.5997461929,2,1,6,5
55.5382428638725,37.4737782182446,306006.00600600604,0,1,19,1
55.5382680992441,37.1814612473261,372009.4996772111,2,1,8,2
55.538356,37.144214,153781.3231279251,2,1,3,2
55.538473,37.537218,294627.3830155979,1,1,10,1
55.53854,37.512577,405765.2911911033,1,1,17,2
55.5386687472665,37.4727160634754,314473.6842105263,2,1,19,1
55.538784,37.186875,492348.9096573209,2,1,7,1
55.5388399970831,37.1867291058309,491382.14356000297,2,1,6,7
55.53884,37.473177,423809.5238095238,2,1,9,1
55.538876,37.186058,575880.7588075881,2,1,8,1
55.538957,37.473932,336927.22371967655,0,1,25,1
55.5389677617435,37.1809838141217,454254.1142213939,2,1,8,8
55.539022516444,37.1851305092586,496817.7143188654,2,1,6,7
55.5390915790542,37.184379012588,586926.9984326019,2,1,6,1
55.539227,37.182734,546139.3596986817,3,1,6,1
55.5392719588676,37.1835909212852,543626.3366033084,2,1,6,3
55.5392871690796,37.1826521481306,485483.5023474179,2,1,6,2
55.539328855619,37.4769485892979,373794.59797251626,0,1,21,4
55.5393531920648,37.4730218353017,387892.35235977266,2,1,19,38
55.539431,37.54003,102564.10256410256,0,1,10,1
55.539446,37.517141,308483.29048843187,1,1,9,1
55.539579,37.144951,225155.27950310556,0,1,3,1
55.539625,37.460179,306618.94580273307,0,1,9,2
55.539686,37.460089,323065.54275840987,2,1,16,3
55.539732,37.581271,135080.64516129033,1,1,14,2
55.539767,37.511787,318602.27310271916,1,1,17,5
55.539788,37.54091,291389.0944979028,1,1,9,2
55.5398003570397,37.4729950132131,290145.36287887936,0,1,19,2
55.539823,37.145445,203455.96432552952,2,1,3,1
55.5398506560963,37.4758105536725,403682.35294117645,2,1,21,34
55.5398794469889,37.4736602010491,367346.93877551024,2,1,22,1
55.539884,37.451887,297592.99781181617,0,1,14,1
55.539889,37.536365,371819.96086105675,2,1,9,1
55.539895,37.537685,272289.69194312795,0,1,9,2
55.539966,37.539365,317647.0588235294,1,1,10,1
55.540012,37.573708,236800.0,1,1,12,1
55.540231,37.482493,275258.6206896552,1,1,19,2
55.5402566418093,37.4738104047534,343508.4250731697,2,1,9,3
55.540266,37.458732,325475.2848950996,2,1,12,4
55.540272,37.453783,298774.78657916636,0,1,12,11
55.540373,37.457205,295358.508255166,0,1,14,8
55.540409,37.516153,304289.659333519,2,1,7,6
55.540424,37.457214,237179.4871794872,0,1,14,1
55.540424,37.483319,282258.06451612903,2,1,18,1
55.540541,37.484577,302946.86335004226,0,1,9,5
55.540572,37.47695,295614.4274372573,0,1,9,6
55.540623,37.456298,352178.25949700095,0,1,12,2
55.54073,37.489967,243292.68292682926,1,1,17,1
55.540822,37.45504,264256.68326750246,0,1,12,2
55.5408254694612,37.4743897618996,414189.8188949027,2,1,18,55
55.540929,37.576672,226742.301458671,1,1,14,1
55.540939,37.452678,203903.2396175253,0,1,14,2
55.540954,37.478783,338739.9203342077,0,1,17,2
55.540954,37.486553,357142.85714285716,2,1,9,1
55.5409974407211,37.4784122964174,350011.83181225555,2,1,17,2
55.541097,37.573968,284629.9810246679,1,1,12,1
55.541112,37.47554,376741.4752567256,0,1,19,9
55.541143,37.475495,316326.5306122449,0,1,9,1
55.541168,37.504843,285288.2703777336,1,1,9,1
55.541214,37.45955,338019.00500720146,0,1,16,10
55.5412444178924,37.4594802625652,256646.0,2,1,16,1
55.541285,37.47987,282608.6956521739,0,1,18,1
55.541428,37.512074,343007.91556728235,1,1,14,1
55.541504,37.57545,272178.98832684825,1,1,14,1
55.5415905922856,37.4773608704838,403478.0,2,1,9,5
55.541733,37.143298,178878.73653061304,2,1,3,2
55.541825,37.519279,394339.62264150946,1,1,14,1
55.541861,37.492302,320982.14285714284,1,1,17,2
55.541902,37.494081,307162.3584773935,0,1,17,2
55.541937,37.456864,316149.64919290796,2,1,14,5
55.541988,37.522243,333333.3333333333,1,1,17,1
55.542003,37.453729,330265.90676089714,2,1,21,46
55.542003,37.455355,285128.78892120364,2,1,12,6
55.542171,37.497683,259900.9900990099,1,1,17,1
55.542187,37.483068,278829.60413080896,1,1,10,1
55.542207,37.527507,251605.99571734475,1,1,7,1
55.5422338150989,37.4765891732924,396136.03477853106,2,1,16,5
55.542263,37.151419,158301.25719410292,2,1,9,6
55.542263,37.151428,196947.71511439685,2,1,9,5
55.542361,37.476705,367799.50898705184,2,1,17,5
55.542457,37.48428,256250.0,1,1,18,1
55.542457,37.491161,233962.2641509434,1,1,19,1
55.542569,37.145777,242871.6167317991,0,1,3,2
55.542686,37.485116,315731.5731573157,2,1,18,1
55.542752,37.454546,392418.73705201864,0,1,14,4
55.542767,37.518282,317324.1852487136,1,1,12,1
55.542854,37.146217,232558.13953488372,2,1,3,2
55.54289,37.486122,424778.76106194686,0,1,10,1
55.54289,37.552804,313241.10671936756,1,1,10,2
55.543007,37.479735,337919.6207759899,1,1,9,3
55.543093,37.145139,230837.78966131905,4,1,2,1
55.543175,37.459882,328827.29863312806,2,1,14,19
55.54318,37.48146,367500.0,1,1,9,1
55.543236,37.151868,149728.56049905563,2,1,9,5
55.543297,37.545959,260416.66666666666,1,1,6,1
55.54334850155448,37.15375614484332,144037.13721215166,2,1,9,2
55.543414,37.487604,333333.3333333333,1,1,18,1
55.54344,37.482268,377250.40916530276,1,1,10,2
55.543516,37.511544,247035.57312252963,2,1,14,1
55.543582,37.497099,348708.4870848708,1,1,17,1
55.543638,37.544342,327137.5464684015,1,1,10,1
55.543674,37.56158,332022.47191011236,2,1,9,1
55.543725,37.14558,150623.88591800357,2,1,3,1
55.54373,37.483463,310657.5963718821,1,1,18,3
55.543801,37.457007,273877.7899196609,0,1,14,26
55.543949,37.48428,411579.7062269082,2,1,18,3
55.543995,37.478001,350943.30294356804,1,1,17,5
55.544092,37.521075,325497.287522604,1,1,12,1
55.544097,37.566261,336842.1052631579,0,1,8,2
55.544148,37.516422,285714.28571428574,2,1,9,1
55.5442012348755,37.4901681706926,373730.4773526001,2,1,30,50
55.544214,37.485224,260229.94040713226,1,1,18,3
55.544229,37.523348,219995.01992031874,1,1,12,2
55.544275,37.548627,346466.65748139983,1,1,14,2
55.54429,37.486966,272595.34616253513,1,1,9,5
55.544311,37.154464,194923.473611373,2,1,9,6
55.544346,37.15105,146612.0718232044,2,1,9,1
55.544351,37.151059,171034.4827586207,2,1,11,1
55.544367,37.458714,333935.0849801314,2,1,9,9
55.544423,37.494557,378108.1081081081,2,1,3,1
55.5444238286511,37.4548489656065,298161.4918879014,0,1,22,16
55.544477,37.480478,390276.8925713476,1,1,17,3
55.544499,37.545527,321229.05027932965,1,1,10,1
55.544586,37.495437,392268.27094474155,3,1,3,3
55.5448460439051,37.4897819325946,426937.5,2,1,29,8
55.544861,37.457951,292460.47911095794,0,1,23,7
55.544902,37.478522,286516.8539325843,1,1,9,1
55.54511,37.481163,349624.58286985545,1,1,17,2
55.545238,37.150987,163280.67166730485,2,1,9,7
55.545258,37.482466,377396.849854477,1,1,17,2
55.545258,37.557879,268750.0,0,1,12,1
55.545273,37.568417,293103.448275862,2,1,9,1
55.545375,37.523824,372352.9411764706,1,1,9,1
55.545375,37.539158,315630.6715063521,1,1,16,2
55.545416,37.154751,143491.6780355421,2,1,9,6
55.545421,37.551941,250136.65970744943,1,1,22,2
55.545589,37.48322,329384.77154497907,1,1,17,2
55.54566,37.497,368506.2485090721,3,1,3,2
55.545691,37.484541,342861.40979689365,1,1,9,3
55.545716,37.534316,264603.9603960396,1,1,14,2
55.545722,37.496102,348066.2983425414,3,1,3,1
55.545722,37.566377,294465.65880737297,1,1,15,2
55.545783,37.516997,346534.65346534655,2,1,12,1
55.546185,37.555427,178038.5055545927,1,1,17,3
55.54619,37.55778,326530.61224489793,1,1,16,1
55.546297,37.541611,300808.62533692725,1,1,14,2
55.546501,37.48941,354124.74849094567,1,1,17,1
55.546526,37.492186,384196.1852861035,3,1,3,1
55.546547,37.535242,322097.3782771536,2,1,14,1
55.546557,37.519557,331578.94736842107,2,1,14,1
55.546674,37.526528,302469.13580246916,1,1,10,1
55.546771,37.488161,491803.2786885246,1,1,17,1
55.546893,37.497117,390831.00508632424,3,1,4,2
55.546949,37.554412,233927.1255060729,1,1,22,2
55.547056,37.545968,112500.0,1,1,17,1
55.547102,37.514805,360658.9668355747,0,1,25,10
55.5473880892204,37.4790980072642,383223.99932999647,1,1,16,30
55.547474,37.488871,424164.5244215939,1,1,17,1
55.547479,37.540955,302961.21593291406,1,1,17,2
55.547535,37.323527,229565.21739130435,2,1,3,1
55.547535,37.548941,319148.93617021275,2,1,17,1
55.547567528068,37.4800153227489,348094.75,1,1,16,20
55.547601,37.51609,353887.399463807,0,1,30,1
55.547677,37.516853,368392.08645097684,2,1,30,3
55.547713,37.487469,362000.0,1,1,17,2
55.5477537055211,37.3025436999002,201369.3138438123,2,1,17,4
55.547756,37.514511,384615.3846153846,0,1,11,1
55.547810834395,37.4808629008012,362204.0252152522,1,1,16,28
55.54785,37.539158,277912.62135922327,1,1,14,1
55.54798418633644,37.47960762697998,367127.82608695654,2,1,16,23
55.548024,37.568533,328947.36842105264,1,1,15,1
55.548049,37.314077,217647.0588235294,0,1,3,1
55.54809,37.515407,369493.46405228757,0,1,16,3
55.5481,37.493389,338983.05084745766,3,1,4,3
55.548227,37.546399,416666.6666666667,1,1,14,1
55.548294,37.559451,271200.81411126186,1,1,12,2
55.5483096032659,37.4806054087354,387355.3218233776,1,1,16,31
55.548375,37.534469,307262.5698324022,0,1,17,1
55.548451,37.566449,253891.50943396226,1,1,10,2
55.54867,37.303701,372168.3956640309,2,1,17,2
55.548711,37.311112,279871.7948717949,2,1,14,2
55.548721,37.57068,243346.0076045627,1,1,15,1
55.548742,37.515973,279761.90476190473,2,1,30,1
55.548772,37.549696,237134.20787083756,1,1,22,1
55.548818,37.32694,204081.63265306124,2,1,3,1
55.548884,37.565111,274117.6470588235,1,1,12,2
55.548894,37.487919,335581.7875210793,0,1,17,1
55.548925,37.312424,343235.61215907725,2,1,12,2
55.548951,37.301788,294938.2849155273,0,1,17,7
55.5491286942407,37.5168513166832,366944.0,2,1,24,5
55.549144,37.556568,332197.6149914821,1,1,24,1
55.549164,37.525926,320644.21669106884,2,1,25,1
55.549246,37.327875,221642.76401564537,2,1,3,1
55.549312,37.310286,250000.0,0,1,12,2
55.549429,37.5539,244399.18533604886,1,1,22,1
55.549551,37.532403,285714.2857142857,2,1,14,1
55.5495786684524,37.5177139694837,438747.14285714284,2,1,22,21
55.549658,37.499273,396230.15873015876,2,1,3,1
55.549714,37.566584,262047.4406991261,1,1,10,1
55.549725,37.489455,574766.355140187,0,1,17,1
55.549765,37.487317,325695.5810147299,0,1,17,1
55.549791,37.509721,348333.3333333333,2,1,15,1
55.549801,37.313008,275109.29041032493,2,1,12,4
55.5498874090579,37.4737998205195,378378.3783783784,2,1,23,1
55.549908,37.311148,276863.8264488635,2,1,12,2
55.55003,37.500288,426388.8888888889,2,1,3,1
55.550096,37.5645,265819.5429472025,1,1,12,2
55.550101,37.539024,312734.0823970038,1,1,17,1
55.5501083525998,37.3170815436585,293465.36524824065,2,1,24,38
55.550173,37.55602,289179.10447761195,0,1,16,1
55.5502067090893,37.4746305928325,391311.8197151064,2,1,23,21
55.5502239152401,37.3167274920694,271570.7593971124,2,1,23,3
55.550305,37.510897,226701.03092783506,2,1,12,1
55.550371,37.490074,489177.48917748913,1,1,17,1
55.550376,37.31219,268965.5172413793,2,1,12,1
55.550595,37.564859,238993.7106918239,1,1,10,1
55.550606,37.569423,275308.64197530865,1,1,14,1
55.550687,37.509361,331826.9793072425,0,1,15,3
55.550723,37.556208,278019.1138140747,1,1,16,1
55.550748,37.497063,348750.0,2,1,4,1
55.55078955616416,37.31834754631217,309523.0511740546,2,1,24,59
55.550845,37.318936,276643.59861591697,0,1,10,1
55.5509459508995,37.4740960957715,433387.104721062,2,1,18,17
55.551008,37.31299,244799.53379953382,2,1,12,3
55.551018,37.314625,351851.85185185185,2,1,14,1
55.5510194939839,37.4775286051428,360281.6901408451,0,1,12,1
55.551023,37.314651,282258.06451612903,2,1,12,1
55.5510392908078,37.4752728717798,370994.36116077565,0,1,18,2
55.55114,37.508185,353516.6703453292,0,1,15,4
55.5511594882874,37.4771113710545,380887.3333333333,2,1,12,90
55.551263,37.335705,238461.53846153847,0,1,4,1
55.551268,37.336678,222321.42857142858,0,1,6,1
55.551278,37.341278,237599.8915102962,0,1,5,7
55.551293,37.326824,236013.986013986,2,1,3,1
55.551313,37.340307,230230.3262955854,0,1,4,2
55.55139,37.33472,314814.81481481483,0,1,4,1
55.55139205038951,37.47456476859955,312056.73758865247,0,1,18,1
55.55142,37.337478,221124.06112406115,0,1,4,5
55.551614,37.561104,228773.5849056604,1,1,12,1
55.551701,37.477579,377049.18032786885,0,1,7,1
55.551721,37.505975,362900.641025641,2,1,15,3
55.551751,37.328926,243792.32505643342,4,1,3,2
55.5517600423021,37.4782529999334,339432.2113741762,2,1,21,5
55.5517870542976,37.4770607612768,388035.7050785036,2,1,12,9
55.551802,37.316376,292857.14285714284,2,1,9,1
55.551843,37.503953,435068.5728836989,2,1,16,3
55.551858,37.324021,328083.9895013123,3,1,3,1
55.551890805557,37.4746159245111,426805.861486392,2,1,16,5
55.551909,37.343541,241791.0447761194,0,1,5,1
55.552194,37.325359,267272.7272727273,0,1,3,1
55.5522192293181,37.4772981335255,397744.04272216005,2,1,12,3
55.552235,37.474749,341395.6895718291,0,1,12,6
55.5523530315765,37.4739507366751,421708.4877072613,2,1,9,6
55.5523999988217,37.4760654054687,454801.3829787234,0,1,12,2
55.552556,37.335115,158278.1933763822,0,1,6,3
55.552576,37.334055,187008.0697467445,0,1,5,6
55.552581,37.558364,300669.47788286896,1,1,12,6
55.552592,37.477857,324005.89101620024,2,1,20,1
55.552602,37.336112,208046.84828781214,0,1,6,5
55.552612,37.340801,243396.22641509434,0,1,6,1
55.552637,37.337172,249663.16262353997,0,1,5,4
55.55265104260402,37.47459983125688,366089.67484127067,2,1,14,10
55.552658,37.326365,205454.54545454544,0,1,3,1
55.552658,37.478747,309090.9090909091,2,1,18,1
55.552668,37.343766,126696.83257918553,3,1,5,1
55.552683,37.339804,127306.88494492044,0,1,5,4
55.5527118610914,37.475399129543,386227.5449101797,0,1,16,1
55.5527120398945,37.4786468650196,306500.0,2,1,18,1
55.552739,37.338762,240706.9970845481,0,1,5,4
55.55304,37.476995,388802.4883359254,0,1,21,1
55.55307,37.477696,416712.3824451411,0,1,14,2
55.553075,37.327758,296274.9115291488,0,1,3,2
55.553225771717,37.4738541771497,443523.3247839631,2,1,24,11
55.553417,37.475657,381562.9847645429,0,1,9,2
55.553422,37.464284,390942.17499112396,2,1,15,8
55.553508,37.476582,351763.11559983314,2,1,18,3
55.553574,37.506738,409244.68527091393,2,1,16,6
55.553809,37.502534,415177.97626983066,0,1,8,2
55.55389,37.463933,346650.4511112585,2,1,15,6
55.5539,37.553981,375705.3652685542,2,1,33,7
55.554073,37.474534,352538.7848962352,2,1,9,6
55.554104,37.500234,448430.4932735426,2,1,14,1
55.55417,37.506684,421348.31460674154,2,1,15,1
55.5541808465155,37.5066238601184,454148.47161572054,2,1,15,1
55.554236,37.465838,358408.74811463046,2,1,15,2
55.554384,37.513467,332984.65393867897,2,1,14,6
55.5545319268079,37.4971917897631,390527.95463138,2,1,18,5
55.554557,37.557682,360210.3356216629,0,1,34,2
55.554629,37.465173,386115.55761523766,2,1,13,8
55.5547350370786,37.4983837904482,429287.5555555556,2,1,18,5
55.555,37.467221,441332.65833706217,2,1,15,7
55.555052,37.555621,326295.51455990056,2,1,16,8
55.555072,37.557412,472465.034965035,1,1,33,2
55.555138,37.505112,367595.1900276953,2,1,16,4
55.5552458502086,37.4976177567913,375584.0410999235,0,1,18,3
55.555347,37.506969,471521.9421101774,2,1,16,3
55.555443,37.499821,323873.121869783,0,1,16,1
55.555621,37.497629,518731.9884726224,0,1,12,1
55.555678016843,37.4975878182406,398865.78449905483,0,1,18,1
55.555949,37.505663,356129.6977938246,2,1,13,2
55.55609,37.500944,339518.555667001,2,1,16,1
55.5561250167694,37.5173070869054,427380.0,2,1,18,7
55.5561865605442,37.3169069533725,369565.2173913043,2,1,14,1
55.55630782564541,37.51562194874536,423839.4174533819,2,1,18,9
55.5563864897549,37.4981242600439,394936.7088607595,2,1,12,1
55.55641060063748,37.516442159891966,399156.0435017262,0,1,9,6
55.556421,37.316026,308759.7832878655,2,1,9,8
55.556441,37.314948,210776.54516640253,2,1,9,1
55.5564653247544,37.3149050846554,211442.78606965172,0,1,14,1
55.5564903237905,37.514773523396734,439170.29069767444,2,1,14,4
55.556540863501,37.5173048268931,406825.0,2,1,12,2
55.55663,37.507098,359029.47309357795,2,1,13,5
55.55669841132908,37.51426379634552,409660.0,2,1,13,9
55.556756260971504,37.515778344106025,424633.03552249103,2,1,12,8
55.556813,37.502013,404312.66846361186,2,1,16,1
55.556874,37.510736,398176.0414302764,2,1,8,9
55.55711124340351,37.514312728836025,428823.75,2,1,19,16
55.55719409861665,37.51367302198542,447929.63072865154,2,1,14,9
55.55722,37.311283,325321.4518063839,2,1,8,6
55.557246,37.500405,338315.2173913044,0,1,16,1
55.557286,37.559083,387012.987012987,2,1,26,1
55.557369690808464,37.51321838755698,381183.8123752495,2,1,9,3
55.557393,37.513206,365853.65853658534,0,1,26,1
55.55777,37.555023,346216.16716710007,0,1,31,13
55.557867,37.314768,357313.0726761289,2,1,10,4
55.557959,37.509855,370944.18654128676,2,1,8,6
55.557969,37.557116,329569.2027412293,2,1,23,4
55.5580644078062,37.3097310621478,288843.1454796496,0,1,13,16
55.558106,37.313187,314352.7058019812,2,1,8,3
